day,id,reason
12895,1775,dehydration
12895,2063,dehydration
12895,2118,dehydration
12895,2595,dehydration
12895,3067,dehydration
12895,3187,dehydration
12895,3394,dehydration
12895,3603,dehydration
12895,3610,dehydration
12895,3669,dehydration
12895,5699,dehydration
12895,7439,dehydration
12895,7839,dehydration
12895,8159,starvation
12895,10602,dehydration
12895,11190,dehydration
12895,12537,dehydration
12895,12866,dehydration
12895,13205,dehydration
12895,14016,dehydration
12895,15021,dehydration
12895,15903,dehydration
12895,16024,dehydration
12895,16241,dehydration
12895,17941,dehydration
12895,18665,dehydration
12896,4211,dehydration
12896,5098,dehydration
12896,5256,dehydration
12896,6990,dehydration
12896,9059,dehydration
12896,9487,dehydration
12896,9490,dehydration
12896,9585,dehydration
12896,12136,dehydration
12896,12919,dehydration
12896,13741,dehydration
12896,14636,dehydration
12896,16947,dehydration
12896,17076,dehydration
12896,17277,dehydration
12896,19023,dehydration
12897,115,dehydration
12897,2939,dehydration
12897,3146,dehydration
12897,3214,dehydration
12897,3941,dehydration
12897,5137,dehydration
12897,5660,dehydration
12897,5937,dehydration
12897,6141,dehydration
12897,6880,dehydration
12897,8640,dehydration
12897,8863,dehydration
12897,8882,dehydration
12897,10333,dehydration
12897,12874,dehydration
12897,12897,dehydration
12897,13105,dehydration
12897,13337,dehydration
12897,13733,dehydration
12897,16129,dehydration
12897,17517,dehydration
12897,18236,dehydration
12897,19339,dehydration
12898,1544,dehydration
12898,8022,dehydration
12898,8194,dehydration
12898,14610,dehydration
12898,14995,dehydration
12898,15611,dehydration
12898,15853,dehydration
12898,18614,dehydration
12899,737,dehydration
12899,3801,dehydration
12899,4757,dehydration
12899,4761,dehydration
12899,4965,dehydration
12899,5346,dehydration
12899,5383,dehydration
12899,6447,dehydration
12899,7314,dehydration
12899,7995,dehydration
12899,10753,dehydration
12899,11062,dehydration
12899,14105,dehydration
12899,14960,dehydration
12899,16675,dehydration
12899,19083,dehydration
12900,269,dehydration
12900,2464,dehydration
12900,3424,dehydration
12900,3433,dehydration
12900,4024,dehydration
12900,5014,dehydration
12900,8479,dehydration
12900,8811,dehydration
12900,9618,dehydration
12900,10619,dehydration
12900,12010,dehydration
12900,12066,dehydration
12900,15300,dehydration
12900,18465,dehydration
12900,18744,starvation
12901,1847,dehydration
12901,4210,dehydration
12901,6348,dehydration
12901,6714,dehydration
12901,8996,dehydration
12901,9055,dehydration
12901,9442,dehydration
12901,9598,dehydration
12901,10873,dehydration
12901,11380,dehydration
12901,11931,dehydration
12901,12251,dehydration
12901,12305,dehydration
12902,1561,dehydration
12902,1924,dehydration
12902,4297,dehydration
12902,5964,dehydration
12902,7306,dehydration
12902,7396,dehydration
12902,8307,dehydration
12902,9091,dehydration
12902,9877,dehydration
12902,10101,dehydration
12902,11523,dehydration
12902,11672,dehydration
12902,13241,dehydration
12902,16475,dehydration
12902,18568,dehydration
12902,19176,dehydration
12903,1096,dehydration
12903,2441,dehydration
12903,2492,dehydration
12903,3140,dehydration
12903,3645,dehydration
12903,4042,dehydration
12903,6390,dehydration
12903,7645,dehydration
12903,7784,dehydration
12903,8926,dehydration
12903,9282,dehydration
12903,10294,dehydration
12903,12379,dehydration
12903,12578,dehydration
12903,13326,dehydration
12904,3600,dehydration
12904,3617,dehydration
12904,4501,dehydration
12904,4615,dehydration
12904,4620,dehydration
12904,4661,dehydration
12904,4714,dehydration
12904,5387,dehydration
12904,5720,dehydration
12904,5844,dehydration
12904,5995,dehydration
12904,8919,dehydration
12904,8954,dehydration
12904,9653,dehydration
12904,11291,dehydration
12904,12137,dehydration
12904,12315,dehydration
12904,12903,dehydration
12904,13295,dehydration
12904,13369,dehydration
12904,14445,dehydration
12904,15349,dehydration
12904,16464,dehydration
12904,16502,dehydration
12904,17083,dehydration
12904,19321,dehydration
12905,661,dehydration
12905,830,dehydration
12905,1273,dehydration
12905,1601,dehydration
12905,3347,dehydration
12905,7688,dehydration
12905,11861,dehydration
12905,12210,dehydration
12905,12631,dehydration
12905,13372,dehydration
12905,13444,dehydration
12905,14174,dehydration
12905,14395,dehydration
12905,15284,dehydration
12905,17060,starvation
12905,17744,dehydration
12906,2422,dehydration
12906,2454,dehydration
12906,3040,dehydration
12906,5715,dehydration
12906,7329,dehydration
12906,10002,dehydration
12906,12016,dehydration
12906,12515,dehydration
12906,13018,dehydration
12906,13124,dehydration
12906,14467,dehydration
12906,14750,dehydration
12906,15372,starvation
12906,16276,dehydration
12906,16292,dehydration
12906,19325,starvation
12907,1362,dehydration
12907,1565,dehydration
12907,2704,dehydration
12907,3315,dehydration
12907,3679,dehydration
12907,8986,dehydration
12907,9381,dehydration
12907,9616,dehydration
12907,10523,dehydration
12907,11084,dehydration
12907,14572,dehydration
12907,15464,dehydration
12907,17335,starvation
12907,17683,dehydration
12907,17776,starvation
12907,17846,dehydration
12908,1141,dehydration
12908,1958,dehydration
12908,2618,dehydration
12908,4243,dehydration
12908,5791,dehydration
12908,6421,dehydration
12908,8014,dehydration
12908,8064,dehydration
12908,8488,dehydration
12908,8652,dehydration
12908,8716,dehydration
12908,9889,dehydration
12908,9926,dehydration
12908,11227,dehydration
12908,12679,starvation
12908,13065,dehydration
12908,13837,starvation
12908,17840,dehydration
12908,18089,dehydration
12909,3935,dehydration
12909,9874,dehydration
12909,10426,starvation
12909,12624,starvation
12909,12779,dehydration
12909,12992,dehydration
12909,13163,dehydration
12909,13327,dehydration
12909,13904,dehydration
12909,14803,dehydration
12909,14834,starvation
12909,15082,dehydration
12909,15278,dehydration
12909,18234,starvation
12909,18864,dehydration
12909,19273,starvation
12910,5276,dehydration
12910,10362,dehydration
12910,10593,dehydration
12910,12590,dehydration
12910,13206,starvation
12910,14170,dehydration
12910,18145,dehydration
12911,2144,dehydration
12911,2663,dehydration
12911,2891,dehydration
12911,3025,dehydration
12911,3397,dehydration
12911,4693,dehydration
12911,9931,starvation
12911,10327,dehydration
12911,11850,starvation
12911,11944,dehydration
12911,12320,starvation
12911,12463,starvation
12911,12510,starvation
12911,13059,starvation
12911,13583,starvation
12911,15131,starvation
12911,17430,dehydration
12912,1875,dehydration
12912,2066,dehydration
12912,2163,dehydration
12912,2854,dehydration
12912,4565,starvation
12912,5479,dehydration
12912,5830,dehydration
12912,11664,dehydration
12912,11951,dehydration
12912,16689,starvation
12912,17756,starvation
12912,18051,dehydration
12912,18443,starvation
12912,18907,starvation
12913,8828,dehydration
12913,9011,dehydration
12913,12025,dehydration
12913,14704,dehydration
12913,17451,dehydration
12914,4625,dehydration
12914,4989,dehydration
12914,7798,dehydration
12914,7967,dehydration
12914,9508,dehydration
12914,9804,dehydration
12915,3842,dehydration
12915,8173,dehydration
12915,8426,dehydration
12916,5764,dehydration
12916,8278,starvation
12916,15658,dehydration
12917,2341,dehydration
12917,7889,dehydration
12917,8299,dehydration
12917,8604,starvation
12917,9529,dehydration
12917,13689,dehydration
12917,17301,starvation
12918,2557,dehydration
12918,4146,dehydration
12918,4147,dehydration
12918,7739,dehydration
12918,8937,dehydration
12918,10417,dehydration
12918,10844,dehydration
12918,11656,dehydration
12918,12541,starvation
12918,13443,dehydration
12918,13886,dehydration
12918,15339,dehydration
12918,18513,dehydration
12918,18562,dehydration
12919,7964,dehydration
12919,9043,dehydration
12919,10146,starvation
12919,10260,dehydration
12919,10321,starvation
12919,10658,dehydration
12919,11301,dehydration
12919,11492,dehydration
12919,12138,dehydration
12919,12192,dehydration
12919,12484,dehydration
12919,12711,starvation
12919,13099,dehydration
12919,13322,starvation
12920,3882,dehydration
12920,6801,dehydration
12920,11752,dehydration
12920,12481,starvation
12921,4931,dehydration
12921,8175,dehydration
12921,10734,dehydration
12921,12014,dehydration
12921,12303,starvation
12921,18280,dehydration
12922,3184,dehydration
12922,4149,dehydration
12922,6069,starvation
12922,6665,dehydration
12922,8844,starvation
12922,13696,dehydration
12923,3672,dehydration
12923,13603,dehydration
12923,14106,dehydration
12924,4020,dehydration
12924,6386,dehydration
12924,12812,dehydration
12924,14212,starvation
12924,14670,dehydration
12924,15137,dehydration
12924,17616,dehydration
12925,1555,dehydration
12925,5870,starvation
12925,8668,dehydration
12925,9236,dehydration
12925,11929,starvation
12925,12105,starvation
12925,13051,starvation
12926,610,dehydration
12926,658,dehydration
12926,8443,dehydration
12926,14058,starvation
12927,4561,dehydration
12927,11100,dehydration
12927,11188,dehydration
12927,11655,starvation
12927,12798,starvation
12927,12831,starvation
12928,4944,dehydration
12928,5902,dehydration
12928,7887,dehydration
12928,10309,dehydration
12928,15320,dehydration
12929,4054,dehydration
12929,4695,dehydration
12929,5783,dehydration
12929,6948,dehydration
12929,7873,dehydration
12929,9309,starvation
12929,9590,dehydration
12929,15490,dehydration
12929,15731,dehydration
12930,2922,dehydration
12930,8526,starvation
12930,10255,dehydration
12930,11715,starvation
12930,18613,dehydration
12931,4569,dehydration
12931,5457,dehydration
12931,7478,starvation
12931,7747,dehydration
12931,8676,dehydration
12931,13207,dehydration
12931,14885,starvation
12931,17188,dehydration
12932,2576,dehydration
12932,10776,dehydration
12932,17171,dehydration
12933,4692,dehydration
12933,8576,starvation
12933,9214,dehydration
12933,9270,dehydration
12933,9512,dehydration
12933,9545,dehydration
12933,9968,dehydration
12933,13811,starvation
12933,14873,starvation
12933,19064,dehydration
12934,4626,dehydration
12934,7357,dehydration
12934,8200,dehydration
12934,9398,dehydration
12934,9620,dehydration
12934,9678,dehydration
12934,9870,dehydration
12934,10500,dehydration
12934,13158,dehydration
12934,13515,dehydration
12935,4484,dehydration
12935,10497,dehydration
12935,10833,dehydration
12936,8670,dehydration
12936,11473,dehydration
12936,14939,dehydration
12936,16615,starvation
12937,6394,dehydration
12938,6968,dehydration
12938,8936,dehydration
12939,2963,dehydration
12939,4971,dehydration
12939,5580,dehydration
12939,18484,dehydration
12940,2385,dehydration
12940,4077,dehydration
12940,14229,starvation
12940,14382,dehydration
12940,15587,dehydration
12940,18656,dehydration
12940,18951,dehydration
12941,5265,dehydration
12941,8281,dehydration
12941,8697,dehydration
12941,11159,starvation
12941,12027,starvation
12941,12598,dehydration
12941,16843,dehydration
12941,17810,dehydration
12941,19252,dehydration
12941,19504,dehydration
12942,1181,dehydration
12942,3894,dehydration
12942,8171,dehydration
12942,8775,dehydration
12942,11434,dehydration
12942,12666,dehydration
12942,12870,starvation
12942,13075,dehydration
12942,13819,dehydration
12942,15104,dehydration
12942,17520,starvation
12943,957,dehydration
12943,5404,dehydration
12943,6149,starvation
12943,8039,dehydration
12943,9143,dehydration
12943,12918,dehydration
12943,13274,dehydration
12943,13296,dehydration
12943,13616,dehydration
12943,14896,dehydration
12943,15704,starvation
12944,4397,dehydration
12944,4644,dehydration
12944,13111,dehydration
12945,5530,dehydration
12945,7181,dehydration
12945,9147,dehydration
12945,14383,dehydration
12945,16316,dehydration
12945,17463,dehydration
12946,743,dehydration
12946,1028,dehydration
12946,4400,dehydration
12946,4487,dehydration
12946,16529,dehydration
12947,1792,dehydration
12947,5928,dehydration
12947,9811,starvation
12947,14341,dehydration
12947,16562,dehydration
12947,17446,dehydration
12948,4495,dehydration
12948,9310,dehydration
12948,10358,dehydration
12948,10405,dehydration
12948,15602,dehydration
12948,18509,dehydration
12949,2600,dehydration
12949,4660,dehydration
12949,4794,dehydration
12949,5336,dehydration
12949,5954,dehydration
12949,8438,dehydration
12949,10029,dehydration
12949,10509,dehydration
12949,11605,dehydration
12949,12539,dehydration
12949,15948,dehydration
12950,318,dehydration
12950,992,dehydration
12950,3948,dehydration
12950,4662,dehydration
12950,4681,dehydration
12950,6227,dehydration
12950,6950,dehydration
12950,9985,dehydration
12950,10109,dehydration
12950,10408,dehydration
12950,11734,dehydration
12950,15848,dehydration
12950,18184,dehydration
12951,104,dehydration
12951,6385,dehydration
12951,7831,dehydration
12951,8709,dehydration
12951,13418,dehydration
12951,13754,dehydration
12951,17432,dehydration
12952,1257,dehydration
12952,2856,dehydration
12952,3986,dehydration
12952,4184,dehydration
12952,5879,dehydration
12952,7283,dehydration
12952,7914,dehydration
12952,8532,dehydration
12952,13745,dehydration
12952,15335,dehydration
12953,4818,dehydration
12953,7763,dehydration
12953,13436,starvation
12953,14221,dehydration
12953,14517,dehydration
12953,15036,dehydration
12954,1271,dehydration
12954,1503,dehydration
12954,3055,dehydration
12954,5281,starvation
12954,10310,dehydration
12954,15312,dehydration
12954,15663,dehydration
12954,18337,starvation
12955,761,dehydration
12955,3398,dehydration
12955,4011,dehydration
12955,4718,dehydration
12955,5983,dehydration
12955,7473,dehydration
12955,9583,dehydration
12955,15167,dehydration
12955,15625,dehydration
12955,16298,dehydration
12955,17800,dehydration
12955,19509,dehydration
12956,2916,dehydration
12956,3036,dehydration
12956,5209,dehydration
12956,6324,starvation
12956,6751,dehydration
12956,11079,dehydration
12956,11547,dehydration
12956,14015,dehydration
12956,16288,dehydration
12956,16864,dehydration
12957,2725,dehydration
12957,2960,dehydration
12957,3540,dehydration
12957,4033,dehydration
12957,4406,dehydration
12957,7906,dehydration
12957,8699,dehydration
12957,8741,dehydration
12957,9709,dehydration
12957,10605,dehydration
12957,10698,dehydration
12957,10764,dehydration
12957,13981,starvation
12957,14639,starvation
12957,16641,dehydration
12957,16684,dehydration
12957,16739,dehydration
12957,17273,dehydration
12957,19261,dehydration
12958,156,dehydration
12958,1556,dehydration
12958,2803,dehydration
12958,2906,dehydration
12958,5026,dehydration
12958,5889,dehydration
12958,6535,starvation
12958,8297,starvation
12958,8731,dehydration
12958,9473,dehydration
12958,9819,dehydration
12958,11267,dehydration
12958,13640,dehydration
12958,14686,dehydration
12958,15979,dehydration
12958,17970,dehydration
12958,19033,dehydration
12959,760,dehydration
12959,3536,dehydration
12959,8505,dehydration
12959,14520,dehydration
12960,4733,dehydration
12960,8320,dehydration
12960,8981,dehydration
12960,11480,dehydration
12960,11577,dehydration
12960,12005,starvation
12960,14478,dehydration
12960,16285,dehydration
12960,17621,dehydration
12961,1066,dehydration
12961,4214,dehydration
12961,4231,dehydration
12961,6233,dehydration
12961,6333,dehydration
12961,7698,dehydration
12961,8574,dehydration
12961,12268,starvation
12961,12813,starvation
12961,13126,dehydration
12961,15945,starvation
12962,8268,starvation
12962,8672,dehydration
12962,10777,dehydration
12962,11053,dehydration
12962,11199,dehydration
12962,14710,starvation
12962,15567,dehydration
12963,1042,dehydration
12963,4389,dehydration
12963,4997,dehydration
12963,5242,dehydration
12963,8446,dehydration
12963,9025,dehydration
12963,9184,dehydration
12963,10504,dehydration
12963,12486,dehydration
12963,14305,dehydration
12963,17159,starvation
12963,18101,dehydration
12964,264,dehydration
12964,2795,dehydration
12964,5963,dehydration
12964,9209,dehydration
12964,9304,dehydration
12964,10705,dehydration
12964,11481,dehydration
12964,14716,dehydration
12964,15235,dehydration
12964,16277,dehydration
12964,16420,dehydration
12964,18705,dehydration
12964,18894,dehydration
12965,3945,dehydration
12965,4491,dehydration
